encodings,"(4, 5)","(3, 6)","(2, 7)","(1, 8)"
"[0, 0, 1, 2, 4, 5, 6, 6, 6]",744,144,120,168
"[0, 0, 1, 2, 4, 5, 6, 6, 7]",496,144,80,112
"[0, 0, 1, 2, 4, 5, 6, 6, 8]",248,72,40,88
"[0, 0, 1, 2, 4, 5, 6, 7, 7]",248,144,40,56
"[0, 0, 1, 2, 4, 5, 6, 7, 8]",124,72,48,28
"[0, 0, 1, 3, 3, 3, 3, 3, 3]",0,0,7200,10080
"[0, 0, 1, 3, 3, 3, 3, 3, 4]",0,720,6000,8400
"[0, 0, 1, 3, 3, 3, 3, 3, 5]",0,576,4800,7104
"[0, 0, 1, 3, 3, 3, 3, 3, 6]",0,432,3600,5808
"[0, 0, 1, 3, 3, 3, 3, 3, 7]",0,288,2400,4512
"[0, 0, 1, 3, 3, 3, 3, 3, 8]",0,144,1200,3216
"[0, 0, 1, 3, 3, 3, 3, 4, 4]",0,1440,4800,6720
"[0, 0, 1, 3, 3, 3, 3, 4, 5]",48,1152,3840,5664
"[0, 0, 1, 3, 3, 3, 3, 4, 6]",96,864,2880,4608
"[0, 0, 1, 3, 3, 3, 3, 4, 7]",144,576,1920,3552
"[0, 0, 1, 3, 3, 3, 3, 4, 8]",192,288,960,2496
"[0, 0, 1, 3, 3, 3, 3, 5, 5]",96,864,2880,4608
"[0, 0, 1, 3, 3, 3, 3, 5, 6]",112,648,2216,3696
"[0, 0, 1, 3, 3, 3, 3, 5, 7]",128,432,1552,2784
"[0, 0, 1, 3, 3, 3, 3, 5, 8]",144,216,888,1872
"[0, 0, 1, 3, 3, 3, 3, 6, 6]",128,432,1552,2784
"[0, 0, 1, 3, 3, 3, 3, 6, 7]",112,288,1184,2016
"[0, 0, 1, 3, 3, 3, 3, 6, 8]",96,144,816,1248
"[0, 0, 1, 3, 3, 3, 3, 7, 7]",96,144,816,1248
"[0, 0, 1, 3, 3, 3, 3, 7, 8]",48,72,744,624
"[0, 0, 1, 3, 3, 3, 4, 4, 4]",0,2160,3600,5040
"[0, 0, 1, 3, 3, 3, 4, 4, 5]",96,1728,2880,4224
"[0, 0, 1, 3, 3, 3, 4, 4, 6]",192,1296,2160,3408
"[0, 0, 1, 3, 3, 3, 4, 4, 7]",288,864,1440,2592
"[0, 0, 1, 3, 3, 3, 4, 4, 8]",144,432,720,1872
"[0, 0, 1, 3, 3, 3, 4, 5, 5]",192,1296,2160,3408
"[0, 0, 1, 3, 3, 3, 4, 5, 6]",244,972,1648,2716
"[0, 0, 1, 3, 3, 3, 4, 5, 7]",296,648,1136,2024
"[0, 0, 1, 3, 3, 3, 4, 5, 8]",148,324,652,1396
"[0, 0, 1, 3, 3, 3, 4, 6, 6]",296,648,1136,2024
"[0, 0, 1, 3, 3, 3, 4, 6, 7]",304,432,832,1456
"[0, 0, 1, 3, 3, 3, 4, 6, 8]",152,216,584,920
"[0, 0, 1, 3, 3, 3, 4, 7, 7]",312,216,528,888
"[0, 0, 1, 3, 3, 3, 4, 7, 8]",156,108,516,444
"[0, 0, 1, 3, 3, 3, 5, 5, 5]",288,864,1440,2592
"[0, 0, 1, 3, 3, 3, 5, 5, 6]",296,648,1136,2024
"[0, 0, 1, 3, 3, 3, 5, 5, 7]",304,432,832,1456
"[0, 0, 1, 3, 3, 3, 5, 5, 8]",152,216,416,1016
"[0, 0, 1, 3, 3, 3, 5, 6, 6]",304,432,832,1456
"[0, 0, 1, 3, 3, 3, 5, 6, 7]",256,360,592,1024
"[0, 0, 1, 3, 3, 3, 5, 6, 8]",128,180,380,656
"[0, 0, 1, 3, 3, 3, 5, 7, 7]",208,288,352,592
"[0, 0, 1, 3, 3, 3, 5, 7, 8]",104,144,344,296
"[0, 0, 1, 3, 3, 3, 6, 6, 6]",312,216,528,888
"[0, 0, 1, 3, 3, 3, 6, 6, 7]",208,288,352,592
"[0, 0, 1, 3, 3, 3, 6, 6, 8]",104,144,176,392
"[0, 0, 1, 3, 3, 3, 6, 7, 7]",104,360,176,296
"[0, 0, 1, 3, 3, 3, 6, 7, 8]",52,180,172,148
"[0, 0, 1, 3, 3, 4, 4, 4, 4]",0,2880,2400,3360
"[0, 0, 1, 3, 3, 4, 4, 4, 5]",144,2304,1920,2784
"[0, 0, 1, 3, 3, 4, 4, 4, 6]",288,1728,1440,2208
"[0, 0, 1, 3, 3, 4, 4, 4, 7]",192,1152,960,1728
"[0, 0, 1, 3, 3, 4, 4, 4, 8]",96,576,480,1248
"[0, 0, 1, 3, 3, 4, 4, 5, 5]",288,1728,1440,2208
"[0, 0, 1, 3, 3, 4, 4, 5, 6]",376,1296,1080,1736
"[0, 0, 1, 3, 3, 4, 4, 5, 7]",264,864,748,1328
"[0, 0, 1, 3, 3, 4, 4, 5, 8]",152,432,416,920
"[0, 0, 1, 3, 3, 4, 4, 6, 6]",464,864,720,1264
"[0, 0, 1, 3, 3, 4, 4, 6, 7]",336,576,536,928
"[0, 0, 1, 3, 3, 4, 4, 6, 8]",208,288,352,592
"[0, 0, 1, 3, 3, 4, 4, 7, 7]",208,288,352,592
"[0, 0, 1, 3, 3, 4, 4, 7, 8]",104,144,344,296
"[0, 0, 1, 3, 3, 4, 5, 5, 5]",432,1152,960,1632
"[0, 0, 1, 3, 3, 4, 5, 5, 6]",464,864,720,1264
"[0, 0, 1, 3, 3, 4, 5, 5, 7]",336,576,536,928
"[0, 0, 1, 3, 3, 4, 5, 5, 8]",168,288,268,656
"[0, 0, 1, 3, 3, 4, 5, 6, 6]",496,576,480,896
"[0, 0, 1, 3, 3, 4, 5, 6, 7]",344,432,348,640
"[0, 0, 1, 3, 3, 4, 5, 6, 8]",192,216,216,416
"[0, 0, 1, 3, 3, 4, 5, 7, 7]",192,288,216,384
"[0, 0, 1, 3, 3, 4, 5, 7, 8]",96,144,220,192
"[0, 0, 1, 3, 3, 4, 6, 6, 6]",528,288,240,528
"[0, 0, 1, 3, 3, 4, 6, 6, 7]",352,288,160,352
"[0, 0, 1, 3, 3, 4, 6, 6, 8]",176,144,80,240
"[0, 0, 1, 3, 3, 4, 6, 7, 7]",176,288,80,176
"[0, 0, 1, 3, 3, 4, 6, 7, 8]",88,144,96,88
"[0, 0, 1, 3, 3, 5, 5, 5, 5]",576,576,480,1056
"[0, 0, 1, 3, 3, 5, 5, 5, 6]",552,432,360,792
"[0, 0, 1, 3, 3, 5, 5, 5, 7]",368,288,240,592
"[0, 0, 1, 3, 3, 5, 5, 5, 8]",184,144,120,392
"[0, 0, 1, 3, 3, 5, 5, 6, 6]",528,288,240,528
"[0, 0, 1, 3, 3, 5, 5, 6, 7]",352,216,160,384
"[0, 0, 1, 3, 3, 5, 5, 6, 8]",176,144,80,240
"[0, 0, 1, 3, 3, 5, 5, 7, 7]",176,144,80,240
"[0, 0, 1, 3, 3, 5, 5, 7, 8]",88,72,96,120
"[0, 0, 1, 3, 3, 5, 6, 6, 6]",504,144,120,264
"[0, 0, 1, 3, 3, 5, 6, 6, 7]",336,144,80,176
"[0, 0, 1, 3, 3, 5, 6, 6, 8]",168,72,40,120
"[0, 0, 1, 3, 3, 5, 6, 7, 7]",168,144,40,88
"[0, 0, 1, 3, 3, 5, 6, 7, 8]",84,72,48,44
"[0, 0, 1, 3, 4, 4, 4, 4, 4]",0,3600,1200,1680
"[0, 0, 1, 3, 4, 4, 4, 4, 5]",192,2880,960,1344
"[0, 0, 1, 3, 4, 4, 4, 4, 6]",144,2160,720,1104
"[0, 0, 1, 3, 4, 4, 4, 4, 7]",96,1440,480,864
"[0, 0, 1, 3, 4, 4, 4, 4, 8]",48,720,240,624
"[0, 0, 1, 3, 4, 4, 4, 5, 5]",384,2160,720,1008
"[0, 0, 1, 3, 4, 4, 4, 5, 6]",308,1620,540,820
"[0, 0, 1, 3, 4, 4, 4, 5, 7]",232,1080,360,632
"[0, 0, 1, 3, 4, 4, 4, 5, 8]",156,540,180,444
"[0, 0, 1, 3, 4, 4, 4, 6, 6]",232,1080,360,632
"[0, 0, 1, 3, 4, 4, 4, 6, 7]",168,720,268,464
"[0, 0, 1, 3, 4, 4, 4, 6, 8]",104,360,176,296
"[0, 0, 1, 3, 4, 4, 4, 7, 7]",104,360,176,296
"[0, 0, 1, 3, 4, 4, 4, 7, 8]",52,180,172,148
"[0, 0, 1, 3, 4, 4, 5, 5, 5]",576,1440,480,672
"[0, 0, 1, 3, 4, 4, 5, 5, 6]",472,1080,360,536
"[0, 0, 1, 3, 4, 4, 5, 5, 7]",368,720,240,400
"[0, 0, 1, 3, 4, 4, 5, 5, 8]",184,360,120,296
"[0, 0, 1, 3, 4, 4, 5, 6, 6]",368,720,240,400
"[0, 0, 1, 3, 4, 4, 5, 6, 7]",272,504,160,288
"[0, 0, 1, 3, 4, 4, 5, 6, 8]",136,252,108,192
"[0, 0, 1, 3, 4, 4, 5, 7, 7]",176,288,80,176
"[0, 0, 1, 3, 4, 4, 5, 7, 8]",88,144,96,88
"[0, 0, 1, 3, 4, 4, 6, 6, 6]",264,360,120,264
"[0, 0, 1, 3, 4, 4, 6, 6, 7]",176,288,80,176
"[0, 0, 1, 3, 4, 4, 6, 6, 8]",88,144,40,120
"[0, 0, 1, 3, 4, 4, 6, 7, 7]",88,216,40,88
"[0, 0, 1, 3, 4, 4, 6, 7, 8]",44,108,48,44
"[0, 0, 1, 3, 4, 5, 5, 5, 5]",768,720,240,336
"[0, 0, 1, 3, 4, 5, 5, 5, 6]",636,540,180,252
"[0, 0, 1, 3, 4, 5, 5, 5, 7]",424,360,120,200
"[0, 0, 1, 3, 4, 5, 5, 5, 8]",212,180,60,148
"[0, 0, 1, 3, 4, 5, 5, 6, 6]",504,360,120,168
"[0, 0, 1, 3, 4, 5, 5, 6, 7]",336,252,80,128
"[0, 0, 1, 3, 4, 5, 5, 6, 8]",168,144,40,88
"[0, 0, 1, 3, 4, 5, 5, 7, 7]",168,144,40,88
"[0, 0, 1, 3, 4, 5, 5, 7, 8]",84,72,48,44
"[0, 0, 1, 3, 4, 5, 6, 6, 6]",372,180,60,84
"[0, 0, 1, 3, 4, 5, 6, 6, 7]",248,144,40,56
"[0, 0, 1, 3, 4, 5, 6, 6, 8]",124,72,20,44
"[0, 0, 1, 3, 4, 5, 6, 7, 7]",124,108,20,28
"[0, 0, 1, 3, 4, 5, 6, 7, 8]",62,54,24,14
"[0, 0, 2, 2, 2, 2, 2, 2, 2]",0,0,0,35280
"[0, 0, 2, 2, 2, 2, 2, 2, 3]",0,0,1440,30240
"[0, 0, 2, 2, 2, 2, 2, 2, 4]",0,0,1200,26160
"[0, 0, 2, 2, 2, 2, 2, 2, 5]",0,0,960,22080
"[0, 0, 2, 2, 2, 2, 2, 2, 6]",0,0,720,18000
"[0, 0, 2, 2, 2, 2, 2, 2, 7]",0,0,480,13920
"[0, 0, 2, 2, 2, 2, 2, 2, 8]",0,0,240,9840
"[0, 0, 2, 2, 2, 2, 2, 3, 3]",0,0,2880,25200
"[0, 0, 2, 2, 2, 2, 2, 3, 4]",0,72,2400,21768
"[0, 0, 2, 2, 2, 2, 2, 3, 5]",0,144,1920,18336
"[0, 0, 2, 2, 2, 2, 2, 3, 6]",0,216,1440,14904
"[0, 0, 2, 2, 2, 2, 2, 3, 7]",0,288,960,11472
"[0, 0, 2, 2, 2, 2, 2, 3, 8]",0,360,480,8040
"[0, 0, 2, 2, 2, 2, 2, 4, 4]",0,144,1920,18336
"[0, 0, 2, 2, 2, 2, 2, 4, 5]",0,180,1620,15360
"[0, 0, 2, 2, 2, 2, 2, 4, 6]",0,216,1320,12384
"[0, 0, 2, 2, 2, 2, 2, 4, 7]",0,252,1020,9408
"[0, 0, 2, 2, 2, 2, 2, 4, 8]",0,288,720,6432
"[0, 0, 2, 2, 2, 2, 2, 5, 5]",0,216,1320,12384
"[0, 0, 2, 2, 2, 2, 2, 5, 6]",0,216,1200,9864
"[0, 0, 2, 2, 2, 2, 2, 5, 7]",0,216,1080,7344
"[0, 0, 2, 2, 2, 2, 2, 5, 8]",0,216,960,4824
"[0, 0, 2, 2, 2, 2, 2, 6, 6]",0,216,1080,7344
"[0, 0, 2, 2, 2, 2, 2, 6, 7]",0,180,1140,5280
"[0, 0, 2, 2, 2, 2, 2, 6, 8]",0,144,1200,3216
"[0, 0, 2, 2, 2, 2, 2, 7, 7]",0,144,1200,3216
"[0, 0, 2, 2, 2, 2, 2, 7, 8]",0,72,1440,1608
"[0, 0, 2, 2, 2, 2, 3, 3, 3]",0,0,4320,20160
"[0, 0, 2, 2, 2, 2, 3, 3, 4]",0,144,3600,17376
"[0, 0, 2, 2, 2, 2, 3, 3, 5]",0,288,2880,14592
"[0, 0, 2, 2, 2, 2, 3, 3, 6]",0,432,2160,11808
"[0, 0, 2, 2, 2, 2, 3, 3, 7]",0,576,1440,9024
"[0, 0, 2, 2, 2, 2, 3, 3, 8]",0,288,720,6432
"[0, 0, 2, 2, 2, 2, 3, 4, 4]",0,288,2880,14592
"[0, 0, 2, 2, 2, 2, 3, 4, 5]",16,360,2360,12192
"[0, 0, 2, 2, 2, 2, 3, 4, 6]",32,432,1840,9792
"[0, 0, 2, 2, 2, 2, 3, 4, 7]",48,504,1320,7392
"[0, 0, 2, 2, 2, 2, 3, 4, 8]",24,252,828,5136
"[0, 0, 2, 2, 2, 2, 3, 5, 5]",32,432,1840,9792
"[0, 0, 2, 2, 2, 2, 3, 5, 6]",64,432,1520,7776
"[0, 0, 2, 2, 2, 2, 3, 5, 7]",96,432,1200,5760
"[0, 0, 2, 2, 2, 2, 3, 5, 8]",48,216,936,3840
"[0, 0, 2, 2, 2, 2, 3, 6, 6]",96,432,1200,5760
"[0, 0, 2, 2, 2, 2, 3, 6, 7]",144,360,1080,4128
"[0, 0, 2, 2, 2, 2, 3, 6, 8]",72,180,1044,2544
"[0, 0, 2, 2, 2, 2, 3, 7, 7]",192,288,960,2496
"[0, 0, 2, 2, 2, 2, 3, 7, 8]",96,144,1152,1248
"[0, 0, 2, 2, 2, 2, 4, 4, 4]",0,432,2160,11808
"[0, 0, 2, 2, 2, 2, 4, 4, 5]",32,432,1840,9792
"[0, 0, 2, 2, 2, 2, 4, 4, 6]",64,432,1520,7776
"[0, 0, 2, 2, 2, 2, 4, 4, 7]",96,432,1200,5760
"[0, 0, 2, 2, 2, 2, 4, 4, 8]",48,216,600,4032
"[0, 0, 2, 2, 2, 2, 4, 5, 5]",64,432,1520,7776
"[0, 0, 2, 2, 2, 2, 4, 5, 6]",88,432,1280,6120
"[0, 0, 2, 2, 2, 2, 4, 5, 7]",112,432,1040,4464
"[0, 0, 2, 2, 2, 2, 4, 5, 8]",56,216,688,3000
"[0, 0, 2, 2, 2, 2, 4, 6, 6]",112,432,1040,4464
"[0, 0, 2, 2, 2, 2, 4, 6, 7]",128,432,880,3168
"[0, 0, 2, 2, 2, 2, 4, 6, 8]",64,216,776,1968
"[0, 0, 2, 2, 2, 2, 4, 7, 7]",144,432,720,1872
"[0, 0, 2, 2, 2, 2, 4, 7, 8]",72,216,864,936
"[0, 0, 2, 2, 2, 2, 5, 5, 5]",96,432,1200,5760
"[0, 0, 2, 2, 2, 2, 5, 5, 6]",112,432,1040,4464
"[0, 0, 2, 2, 2, 2, 5, 5, 7]",128,432,880,3168
"[0, 0, 2, 2, 2, 2, 5, 5, 8]",64,216,440,2160
"[0, 0, 2, 2, 2, 2, 5, 6, 6]",128,432,880,3168
"[0, 0, 2, 2, 2, 2, 5, 6, 7]",112,504,680,2208
"[0, 0, 2, 2, 2, 2, 5, 6, 8]",56,252,508,1392
"[0, 0, 2, 2, 2, 2, 5, 7, 7]",96,576,480,1248
"[0, 0, 2, 2, 2, 2, 5, 7, 8]",48,288,576,624
"[0, 0, 2, 2, 2, 2, 6, 6, 6]",144,432,720,1872
"[0, 0, 2, 2, 2, 2, 6, 6, 7]",96,576,480,1248
"[0, 0, 2, 2, 2, 2, 6, 6, 8]",48,288,240,816
"[0, 0, 2, 2, 2, 2, 6, 7, 7]",48,720,240,624
"[0, 0, 2, 2, 2, 2, 6, 7, 8]",24,360,288,312
"[0, 0, 2, 2, 2, 3, 3, 3, 3]",0,0,5760,15120
"[0, 0, 2, 2, 2, 3, 3, 3, 4]",0,216,4800,12984
"[0, 0, 2, 2, 2, 3, 3, 3, 5]",0,432,3840,10848
"[0, 0, 2, 2, 2, 3, 3, 3, 6]",0,648,2880,8712
"[0, 0, 2, 2, 2, 3, 3, 3, 7]",0,432,1920,6768
"[0, 0, 2, 2, 2, 3, 3, 3, 8]",0,216,960,4824
"[0, 0, 2, 2, 2, 3, 3, 4, 4]",0,432,3840,10848
"[0, 0, 2, 2, 2, 3, 3, 4, 5]",32,540,3100,9024
"[0, 0, 2, 2, 2, 3, 3, 4, 6]",64,648,2360,7200
"[0, 0, 2, 2, 2, 3, 3, 4, 7]",56,432,1648,5520
"[0, 0, 2, 2, 2, 3, 3, 4, 8]",48,216,936,3840
"[0, 0, 2, 2, 2, 3, 3, 5, 5]",64,648,2360,7200
"[0, 0, 2, 2, 2, 3, 3, 5, 6]",128,648,1840,5688
"[0, 0, 2, 2, 2, 3, 3, 5, 7]",112,432,1376,4272
"[0, 0, 2, 2, 2, 3, 3, 5, 8]",96,216,912,2856
"[0, 0, 2, 2, 2, 3, 3, 6, 6]",192,648,1320,4176
"[0, 0, 2, 2, 2, 3, 3, 6, 7]",168,432,1104,3024
"[0, 0, 2, 2, 2, 3, 3, 6, 8]",144,216,888,1872
"[0, 0, 2, 2, 2, 3, 3, 7, 7]",144,216,888,1872
"[0, 0, 2, 2, 2, 3, 3, 7, 8]",72,108,948,936
"[0, 0, 2, 2, 2, 3, 4, 4, 4]",0,648,2880,8712
"[0, 0, 2, 2, 2, 3, 4, 4, 5]",64,648,2360,7200
"[0, 0, 2, 2, 2, 3, 4, 4, 6]",128,648,1840,5688
"[0, 0, 2, 2, 2, 3, 4, 4, 7]",112,432,1376,4272
"[0, 0, 2, 2, 2, 3, 4, 4, 8]",56,216,688,3000
"[0, 0, 2, 2, 2, 3, 4, 5, 5]",128,648,1840,5688
"[0, 0, 2, 2, 2, 3, 4, 5, 6]",206,594,1450,4458
"[0, 0, 2, 2, 2, 3, 4, 5, 7]",164,432,1116,3292
"[0, 0, 2, 2, 2, 3, 4, 5, 8]",102,216,670,2222
"[0, 0, 2, 2, 2, 3, 4, 6, 6]",284,540,1060,3228
"[0, 0, 2, 2, 2, 3, 4, 6, 7]",216,432,856,2312
"[0, 0, 2, 2, 2, 3, 4, 6, 8]",148,216,652,1444
"[0, 0, 2, 2, 2, 3, 4, 7, 7]",148,324,652,1396
"[0, 0, 2, 2, 2, 3, 4, 7, 8]",74,162,704,698
"[0, 0, 2, 2, 2, 3, 5, 5, 5]",192,648,1320,4176
"[0, 0, 2, 2, 2, 3, 5, 5, 6]",284,540,1060,3228
"[0, 0, 2, 2, 2, 3, 5, 5, 7]",216,432,856,2312
"[0, 0, 2, 2, 2, 3, 5, 5, 8]",108,216,428,1588
"[0, 0, 2, 2, 2, 3, 5, 6, 6]",376,432,800,2280
"[0, 0, 2, 2, 2, 3, 5, 6, 7]",264,432,608,1600
"[0, 0, 2, 2, 2, 3, 5, 6, 8]",152,216,416,1016
"[0, 0, 2, 2, 2, 3, 5, 7, 7]",152,432,416,920
"[0, 0, 2, 2, 2, 3, 5, 7, 8]",76,216,460,460
"[0, 0, 2, 2, 2, 3, 6, 6, 6]",468,324,540,1332
"[0, 0, 2, 2, 2, 3, 6, 6, 7]",312,432,360,888
"[0, 0, 2, 2, 2, 3, 6, 6, 8]",156,216,180,588
"[0, 0, 2, 2, 2, 3, 6, 7, 7]",156,540,180,444
"[0, 0, 2, 2, 2, 3, 6, 7, 8]",78,270,216,222
"[0, 0, 2, 2, 2, 4, 4, 4, 4]",0,864,1920,6576
"[0, 0, 2, 2, 2, 4, 4, 4, 5]",96,756,1620,5376
"[0, 0, 2, 2, 2, 4, 4, 4, 6]",192,648,1320,4176
"[0, 0, 2, 2, 2, 4, 4, 4, 7]",128,432,880,3168
"[0, 0, 2, 2, 2, 4, 4, 4, 8]",64,216,440,2160
"[0, 0, 2, 2, 2, 4, 4, 5, 5]",192,648,1320,4176
"[0, 0, 2, 2, 2, 4, 4, 5, 6]",284,540,1060,3228
"[0, 0, 2, 2, 2, 4, 4, 5, 7]",196,378,744,2408
"[0, 0, 2, 2, 2, 4, 4, 5, 8]",108,216,428,1588
"[0, 0, 2, 2, 2, 4, 4, 6, 6]",376,432,800,2280
"[0, 0, 2, 2, 2, 4, 4, 6, 7]",264,324,608,1648
"[0, 0, 2, 2, 2, 4, 4, 6, 8]",152,216,416,1016
"[0, 0, 2, 2, 2, 4, 4, 7, 7]",152,216,416,1016
"[0, 0, 2, 2, 2, 4, 4, 7, 8]",76,108,460,508
"[0, 0, 2, 2, 2, 4, 5, 5, 5]",288,540,1020,2976
"[0, 0, 2, 2, 2, 4, 5, 5, 6]",376,432,800,2280
"[0, 0, 2, 2, 2, 4, 5, 5, 7]",264,324,608,1648
"[0, 0, 2, 2, 2, 4, 5, 5, 8]",132,162,304,1112
"[0, 0, 2, 2, 2, 4, 5, 6, 6]",464,324,580,1584
"[0, 0, 2, 2, 2, 4, 5, 6, 7]",316,306,424,1120
"[0, 0, 2, 2, 2, 4, 5, 6, 8]",168,180,268,704
"[0, 0, 2, 2, 2, 4, 5, 7, 7]",168,288,268,656
"[0, 0, 2, 2, 2, 4, 5, 7, 8]",84,144,302,328
"[0, 0, 2, 2, 2, 4, 6, 6, 6]",552,216,360,888
"[0, 0, 2, 2, 2, 4, 6, 6, 7]",368,288,240,592
"[0, 0, 2, 2, 2, 4, 6, 6, 8]",184,144,120,392
"[0, 0, 2, 2, 2, 4, 6, 7, 7]",184,360,120,296
"[0, 0, 2, 2, 2, 4, 6, 7, 8]",92,180,144,148
"[0, 0, 2, 2, 2, 5, 5, 5, 5]",384,432,720,1776
"[0, 0, 2, 2, 2, 5, 5, 5, 6]",468,324,540,1332
"[0, 0, 2, 2, 2, 5, 5, 5, 7]",312,216,360,984
"[0, 0, 2, 2, 2, 5, 5, 5, 8]",156,108,180,636
"[0, 0, 2, 2, 2, 5, 5, 6, 6]",552,216,360,888
"[0, 0, 2, 2, 2, 5, 5, 6, 7]",368,180,240,640
"[0, 0, 2, 2, 2, 5, 5, 6, 8]",184,144,120,392
"[0, 0, 2, 2, 2, 5, 5, 7, 7]",184,144,120,392
"[0, 0, 2, 2, 2, 5, 5, 7, 8]",92,72,144,196
"[0, 0, 2, 2, 2, 5, 6, 6, 6]",636,108,180,444
"[0, 0, 2, 2, 2, 5, 6, 6, 7]",424,144,120,296
"[0, 0, 2, 2, 2, 5, 6, 6, 8]",212,72,60,196
"[0, 0, 2, 2, 2, 5, 6, 7, 7]",212,180,60,148
"[0, 0, 2, 2, 2, 5, 6, 7, 8]",106,90,72,74
"[0, 0, 2, 2, 3, 3, 3, 3, 3]",0,0,7200,10080
"[0, 0, 2, 2, 3, 3, 3, 3, 4]",0,288,6000,8592
"[0, 0, 2, 2, 3, 3, 3, 3, 5]",0,576,4800,7104
"[0, 0, 2, 2, 3, 3, 3, 3, 6]",0,432,3600,5808
"[0, 0, 2, 2, 3, 3, 3, 3, 7]",0,288,2400,4512
"[0, 0, 2, 2, 3, 3, 3, 3, 8]",0,144,1200,3216
"[0, 0, 2, 2, 3, 3, 3, 4, 4]",0,576,4800,7104
"[0, 0, 2, 2, 3, 3, 3, 4, 5]",48,720,3840,5856
"[0, 0, 2, 2, 3, 3, 3, 4, 6]",56,540,2908,4752
"[0, 0, 2, 2, 3, 3, 3, 4, 7]",64,360,1976,3648
"[0, 0, 2, 2, 3, 3, 3, 4, 8]",72,180,1044,2544
"[0, 0, 2, 2, 3, 3, 3, 5, 5]",96,864,2880,4608
"[0, 0, 2, 2, 3, 3, 3, 5, 6]",112,648,2216,3696
"[0, 0, 2, 2, 3, 3, 3, 5, 7]",128,432,1552,2784
"[0, 0, 2, 2, 3, 3, 3, 5, 8]",144,216,888,1872
"[0, 0, 2, 2, 3, 3, 3, 6, 6]",128,432,1552,2784
"[0, 0, 2, 2, 3, 3, 3, 6, 7]",112,288,1184,2016
"[0, 0, 2, 2, 3, 3, 3, 6, 8]",96,144,816,1248
"[0, 0, 2, 2, 3, 3, 3, 7, 7]",96,144,816,1248
"[0, 0, 2, 2, 3, 3, 3, 7, 8]",48,72,744,624
"[0, 0, 2, 2, 3, 3, 4, 4, 4]",0,864,3600,5616
"[0, 0, 2, 2, 3, 3, 4, 4, 5]",96,864,2880,4608
"[0, 0, 2, 2, 3, 3, 4, 4, 6]",112,648,2216,3696
"[0, 0, 2, 2, 3, 3, 4, 4, 7]",128,432,1552,2784
"[0, 0, 2, 2, 3, 3, 4, 4, 8]",64,216,776,1968
"[0, 0, 2, 2, 3, 3, 4, 5, 5]",192,864,2160,3600
"[0, 0, 2, 2, 3, 3, 4, 5, 6]",204,648,1676,2860
"[0, 0, 2, 2, 3, 3, 4, 5, 7]",216,432,1192,2120
"[0, 0, 2, 2, 3, 3, 4, 5, 8]",148,216,652,1444
"[0, 0, 2, 2, 3, 3, 4, 6, 6]",216,432,1192,2120
"[0, 0, 2, 2, 3, 3, 4, 6, 7]",184,324,888,1520
"[0, 0, 2, 2, 3, 3, 4, 6, 8]",112,162,598,952
"[0, 0, 2, 2, 3, 3, 4, 7, 7]",152,216,584,920
"[0, 0, 2, 2, 3, 3, 4, 7, 8]",76,108,544,460
"[0, 0, 2, 2, 3, 3, 5, 5, 5]",288,864,1440,2592
"[0, 0, 2, 2, 3, 3, 5, 5, 6]",296,648,1136,2024
"[0, 0, 2, 2, 3, 3, 5, 5, 7]",304,432,832,1456
"[0, 0, 2, 2, 3, 3, 5, 5, 8]",152,216,416,1016
"[0, 0, 2, 2, 3, 3, 5, 6, 6]",304,432,832,1456
"[0, 0, 2, 2, 3, 3, 5, 6, 7]",256,360,592,1024
"[0, 0, 2, 2, 3, 3, 5, 6, 8]",128,180,380,656
"[0, 0, 2, 2, 3, 3, 5, 7, 7]",208,288,352,592
"[0, 0, 2, 2, 3, 3, 5, 7, 8]",104,144,344,296
"[0, 0, 2, 2, 3, 3, 6, 6, 6]",312,216,528,888
"[0, 0, 2, 2, 3, 3, 6, 6, 7]",208,288,352,592
"[0, 0, 2, 2, 3, 3, 6, 6, 8]",104,144,176,392
"[0, 0, 2, 2, 3, 3, 6, 7, 7]",104,360,176,296
"[0, 0, 2, 2, 3, 3, 6, 7, 8]",52,180,172,148
"[0, 0, 2, 2, 3, 4, 4, 4, 4]",0,1152,2400,4128
"[0, 0, 2, 2, 3, 4, 4, 4, 5]",144,1008,1920,3360
"[0, 0, 2, 2, 3, 4, 4, 4, 6]",168,756,1524,2640
"[0, 0, 2, 2, 3, 4, 4, 4, 7]",112,504,1016,2016
"[0, 0, 2, 2, 3, 4, 4, 4, 8]",56,252,508,1392
"[0, 0, 2, 2, 3, 4, 4, 5, 5]",288,864,1440,2592
"[0, 0, 2, 2, 3, 4, 4, 5, 6]",296,648,1136,2024
"[0, 0, 2, 2, 3, 4, 4, 5, 7]",224,432,776,1520
"[0, 0, 2, 2, 3, 4, 4, 5, 8]",152,216,416,1016
"[0, 0, 2, 2, 3, 4, 4, 6, 6]",304,432,832,1456
"[0, 0, 2, 2, 3, 4, 4, 6, 7]",216,306,606,1056
"[0, 0, 2, 2, 3, 4, 4, 6, 8]",128,180,380,656
"[0, 0, 2, 2, 3, 4, 4, 7, 7]",128,180,380,656
"[0, 0, 2, 2, 3, 4, 4, 7, 8]",64,90,358,328
"[0, 0, 2, 2, 3, 4, 5, 5, 5]",432,720,960,1824
"[0, 0, 2, 2, 3, 4, 5, 5, 6]",424,540,748,1408
